code,name,river,basin,state,district,division,lat,lon,rl_zero,warning_level,danger_level,hfl,hfl_date
049-SRDCBE,Thandalaiputhur,Ayyar,Cauvery,Tamil Nadu,Tiruchirappalli,"Southern River Division(SRD), Coimbatore",10.99111111111111,78.51333333333334,95.0,98.0,98.5,98.83,2022-10-17
049-UYDDEL,Parkham,GOVERDHAN DRAIN,Ganga,Uttar Pradesh,MATHURA,"Upper Yamuna Division(UYD), New Delhi",27.29694444444445,77.72833333333334,168.87,,,171.3,2024-09-13
049-cdbng,Balehonnur,Bhadra,Krishna,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.351944444444444,75.47083333333333,92.0,,,,
049-mgd2lkn,Naula,Ramganga,Ganga,Uttarakhand,Almora,"Middle Ganga Division-II(MGD-II), Lucknow",29.741666666666667,79.24694444444445,809.5,820.0,821.0,815.52,
049-mgd5ptn,Ekchari,Ganga,Ganga,Bihar,BHAGALPUR,"Lower Ganga Division-II(LGD-II), Patna",25.231666666666666,87.20916666666668,22.0,31.23,32.23,33.45,2025-08-11
049-ugdhyd,LAXMI BARRAGE,Godavari,Godavari,Telangana,BHUPALPALLY,"Upper Godavari Division(UGD), Hyderabad",18.703888888888887,80.08916666666666,0.0,,,,
050-CDBNG-T,MANANTHAVADY,Kabini,Cauvery,Kerala,WAYANAD,"Cauvery Division, Bangaluru",11.795833333333333,76.00361111111111,0.0,,,,
050-ERDBWN,Bonaigarh,Brahmani,Brahmani and Baitarni,Odisha,SUNDARGARH,"Eastern Rivers Division(ERD), Bhubaneswar",21.8475,84.87583333333333,130.0,,,143.0,2022-08-22
050-LYDAGRA,MASOODPUR,Non,Ganga,Madhya Pradesh,GWALIOR,"Lower Yamuna Division(LYD), Agra",25.831666666666667,78.24472222222222,0.0,,,214.45,2024-09-12
050-MBDNEW,Changsari,-,Brahmaputra,Assam,KAMRUP,"Middle Brahmaputra Division (MBD), Guwahati",26.254722222222224,91.66027777777778,40.0,,,48.26,2023-06-26
050-MDBURLA,Balakati,Bhargavi,Mahanadi,Odisha,KHORDHA,"Mahanadi Division(MD), Burla",20.202222222222225,85.8625,0.0,,,16.77,2022-08-17
050-MGD1LKN,Chauhan Patti,Ghaghi,Ganga,Uttar Pradesh,KUSHINAGAR,"Middle Ganga Division-I(MGD-I), Lucknow",26.699444444444445,83.98777777777778,63.0,,,75.51,1994-09-22
050-MGD3VNS,Karkota,Rihand,Ganga,Madhya Pradesh,SINGRAULI,"Middle Ganga Division-III(MGD-III), Varanasi",23.94611111111111,82.67083333333333,265.0,,,275.97,2019-08-11
050-MGD4PTN,Bathnaha,Parman,Ganga,Bihar,ARARIA,"Lower Ganga Division-I(LGD-I), Patna",26.3725,87.23694444444445,57.0,61.56,62.56,64.06,2024-09-28
050-SRDCBE,Varanavasi,Marudaiyar,Cauvery,Tamil Nadu,Ariyalur,"Southern River Division(SRD), Coimbatore",11.0925,79.085,58.0,60.5,61.5,62.05,2024-12-14
050-TDSURAT,SHIRPUR,Arunawati,Tapi,Maharashtra,Dhule,"Executive Engineer, Tapi Division, Surat",21.33944444444444,74.89,141.0,,,149.8,2019-08-09
050-UYDDEL,Shergarh,Yamuna,Ganga,Uttar Pradesh,MATHURA,"Upper Yamuna Division(UYD), New Delhi",27.796666666666667,77.61472222222221,169.18,,,177.35,2025-09-07
050-mgd2lkn,Garjia,Kosi,Ganga,Uttarakhand,Nainital,"Middle Ganga Division-II(MGD-II), Lucknow",29.486944444444447,79.14222222222223,472.0,477.0,478.0,479.39,
050-mgd5ptn,Banka,Chandan,Ganga,Bihar,BANKA,"Lower Ganga Division-II(LGD-II), Patna",24.886388888888888,86.93416666666667,80.0,85.75,86.75,87.4,2019-10-04
051-CDBNG-T,VYTHIRI,Kabini,Cauvery,Kerala,WAYANAD,"Cauvery Division, Bangaluru",11.549722222222222,76.03972222222222,0.0,,,,
051-ERDBWN,Gohira,Brahmani,Brahmani and Baitarni,Odisha,DEBAGARH,"Eastern Rivers Division(ERD), Bhubaneswar",21.45777777777778,84.69166666666668,152.0,,,159.75,2020-08-27
051-LYDAGRA,SARVA,Pana,Ganga,Madhya Pradesh,BHIND,"Lower Yamuna Division(LYD), Agra",26.40222222222222,78.31888888888888,0.0,,,162.1,2024-09-14
051-MBDNEW,Satpokholi,-,Brahmaputra,Assam,KAMRUP,"Middle Brahmaputra Division (MBD), Guwahati",26.067777777777778,91.45944444444444,38.0,,,44.58,2019-07-11
051-MDBURLA,Balanga,Bhargavi,Mahanadi,Odisha,PURI,"Mahanadi Division(MD), Burla",20.039166666666667,85.87888888888888,0.0,,,12.2,2022-08-17
051-MGD1LKN,Banbasa Barrage,Sarda,Ganga,Uttarakhand,Champawat,"Middle Ganga Division-I(MGD-I), Lucknow",28.995555555555555,80.10555555555555,0.0,,,224.9,2021-10-19
051-MGD4PTN,Sikti,Mahananda,Ganga,Bihar,ARARIA,"Lower Ganga Division-I(LGD-I), Patna",26.41027777777777,87.44972222222222,58.0,60.4,61.4,62.9,2021-10-20
051-SRDCBE,PATTUKOTTAI,Agniyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Thanjavur,"Southern River Division(SRD), Coimbatore",10.416944444444445,79.29166666666667,42.0,46.2,47.2,47.47,2020-12-05
051-mgd2lkn,Anupshahar,Ganga,Ganga,Uttar Pradesh,Buland Shahar,"Middle Ganga Division-II(MGD-II), Lucknow",28.36388888888889,78.27888888888889,100.0,,,181.9,
051-mgd5ptn,Suryagadha,Ganga,Ganga,Bihar,LAKHISARAI,"Lower Ganga Division-II(LGD-II), Patna",25.2825,86.295,27.0,39.41,40.41,40.9,2024-09-22
052- hd chennai,MONNAVEDU,Kosasthalaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Tiruvallur,"Hydrology Division(HD),Chennai",13.223611111111111,79.94527777777778,21.5,26.975,27.975,28.475,2021-11-20
052-CDBNG-T,MADAPURA,Harangi,Cauvery,Karnataka,Kodagu,"Cauvery Division, Bangaluru",12.506944444444445,75.67416666666666,0.0,,,,
052-ERDBWN,Kamakshya Nagar Rd. Bridge,Brahmani,Brahmani and Baitarni,Odisha,DHENKANAL,"Eastern Rivers Division(ERD), Bhubaneswar",20.747222222222224,85.55555555555556,28.0,,,43.88,2020-08-27
052-LYDAGRA,GATA,Vesli,Ganga,Madhya Pradesh,BHIND,"Lower Yamuna Division(LYD), Agra",26.38833333333333,78.62333333333332,0.0,,,144.9,2024-09-14
052-MGD1LKN,Katerniaghat Barrage,Ghagra,Ganga,Uttar Pradesh,BAHRAICH,"Middle Ganga Division-I(MGD-I), Lucknow",28.27,81.08999999999999,0.0,,,,
052-MGD4PTN,Kapasiya,Kamalabalan,Ganga,Bihar,MADHUBANI,"Lower Ganga Division-I(LGD-I), Patna",26.41861111111111,86.05333333333333,38.0,42.78,43.78,45.28,2020-07-23
052-UBDDIB,Balighat,Subansiri,Brahmaputra,Assam,LAKHIMPUR,"Upper Brahmaputra Division (UBD), Dibrugarh",27.111944444444447,94.155,75.69,,,87.55,2024-07-01
052-mdburla,Daya Rd.Bridge,Daya,Mahanadi,Odisha,KHORDHA,"Mahanadi Division(MD), Burla",20.209166666666665,85.85138888888888,0.0,,,16.74,2022-08-17
052-mgd2lkn,Bhojpur,Dehla,Ganga,Uttar Pradesh,MORADABAD,"Middle Ganga Division-II(MGD-II), Lucknow",28.97138888888889,78.8236111111111,194.0,,,200.83,
052-mgd5ptn,Saksohra,Phalgu,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.39305555555556,85.705,25.0,32.5,33.5,35.14,2019-10-10
053-CDBNG-T,SOMWARPET,Cauvery,Cauvery,Karnataka,Kodagu,"Cauvery Division, Bangaluru",12.580555555555556,75.8425,0.0,,,,
053-ERDBWN,Purunagarh,Brahmani,Brahmani and Baitarni,Odisha,DEBAGARH,"Eastern Rivers Division(ERD), Bhubaneswar",21.52638888888889,84.7125,189.9,,,198.79,2021-09-06
053-LYDAGRA,BAROOD,Sindh,Ganga,Madhya Pradesh,GUNA,"Lower Yamuna Division(LYD), Agra",24.371944444444445,77.50583333333333,0.0,,,489.47,2021-08-06
053-MDBURLA,Gunderdehi,Tandula,Mahanadi,Chhattisgarh,BALOD,"Mahanadi Division(MD), Burla",20.953888888888887,81.295,292.0,,,296.7,2014-08-05
053-MGD4PTN,Kakarghatti,Kamalabalan,Ganga,Bihar,DARBHANGA,"Lower Ganga Division-I(LGD-I), Patna",26.18861111111111,85.95083333333334,41.7,46.5,47.5,49.0,2020-07-25
053-SRDCBE,BALASAMUDRAM,Varathamanadhi,Cauvery,Tamil Nadu,Dindigul,"Southern River Division(SRD), Coimbatore",10.354166666666666,77.56083333333333,0.0,,,249.5,
053-UGDHYD,MID MANAIR DAM,Maner,Godavari,Telangana,RAJANNA SIRCILLA,"Upper Godavari Division(UGD), Hyderabad",18.392777777777777,78.96111111111111,0.0,,,,
053-mgd2lkn,Dhaneta,Kichha (Gaula),Ganga,Uttar Pradesh,BAREILLY,"Middle Ganga Division-II(MGD-II), Lucknow",28.497777777777777,79.27166666666666,162.0,,,170.37,2021-10-21
053-mgd5ptn,Pandarak,Ganga,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.506944444444443,85.74083333333333,28.0,42.7,43.7,43.73,2021-08-16
054- HD CHENNAI,MANIYAMPATTU,Varahanadhi,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Viluppuram,"Hydrology Division(HD),Chennai",12.22638888888889,79.51472222222222,31.0,36.29,37.29,37.79,2021-11-19
054-CDBNG-T,HATTIHOLE,Harangi,Cauvery,Karnataka,Kodagu,"Cauvery Division, Bangaluru",12.481666666666667,75.79444444444444,0.0,,,,
054-LYDAGRA,KAITHI,Chandrawal,Ganga,Uttar Pradesh,HAMIRPUR,"Lower Yamuna Division(LYD), Agra",25.76361111111111,80.2863888888889,0.0,99.0,100.0,101.99,2022-08-27
054-MBDNEW,Silghat,Brahmaputra,Brahmaputra,Assam,NAGAON,"Upper Brahmaputra Division (UBD), Dibrugarh",26.61833333333333,92.94027777777778,55.0,,,69.42,2024-07-03
054-MDBURLA,Maniyari,Maniari,Mahanadi,Chhattisgarh,MUNGELI,"Mahanadi Division(MD), Burla",21.91611111111111,82.0025,225.0,,,236.23,2022-08-13
054-MGD4PTN,Jhagarua,Kamalabalan,Ganga,Bihar,DARBHANGA,"Lower Ganga Division-I(LGD-I), Patna",26.046666666666667,86.34305555555555,42.0,45.22,46.22,47.72,2020-07-14
054-UBDDIB,Subansiri Lower Dam,Subansiri,Brahmaputra,Arunachal Pradesh,LOWER SUBANSIRI,"Upper Brahmaputra Division (UBD), Dibrugarh",27.553611111111117,94.25861111111112,0.0,,,,
054-mgd2lkn,Bhatpura,Buar,Ganga,Uttar Pradesh,RAMPUR,"Middle Ganga Division-II(MGD-II), Lucknow",28.80888888888889,79.20916666666668,175.0,,,184.65,
054-mgd5ptn,Danapur,Ganga,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.63888888888889,85.01361111111112,41.0,50.2,51.2,52.61,2021-08-15
055-CDBNG-T,MUDIGERE,Hemavathi,Cauvery,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.137777777777778,75.64194444444445,0.0,,,,
055-LYDAGRA,DEVRA,Shyamari,Ganga,Madhya Pradesh,CHHATARPUR,"Lower Yamuna Division(LYD), Agra",24.573055555555555,79.64305555555556,0.0,303.4,305.0,314.99,2019-09-29
055-MBDNEW,Polaguri,Brahmaputra,Brahmaputra,Assam,MARIGAON,"Middle Brahmaputra Division (MBD), Guwahati",26.434444444444445,92.31222222222222,0.0,,,59.32,2024-07-03
055-MDBURLA,Sarangpal,Mahanadi,Mahanadi,Chhattisgarh,KANKER,"Mahanadi Division(MD), Burla",20.31407777777778,81.53305555555555,0.0,,,384.53,2016-08-02
055-MGD4PTN,Nirmali,Kosi,Ganga,Bihar,SUPAUL,"Lower Ganga Division-I(LGD-I), Patna",26.303611111111117,86.5786111111111,48.1,52.78,53.78,55.28,2020-09-28
055-UBDDIB,Bogibil,Brahmaputra,Brahmaputra,Assam,DIBRUGARH,"Upper Brahmaputra Division (UBD), Dibrugarh",27.3925,94.77666666666669,90.0,,,103.05,2019-07-14
055-UYDDEL,Ichari Dam,Tons,Ganga,Uttarakhand,Dehradun,"Upper Yamuna Division(UYD), New Delhi",30.613611111111112,77.7911111111111,0.0,,,,
055-erdbwn,Salandi Reservoir,Baitarani,Brahmani and Baitarni,Odisha,KENDUJHAR,"Eastern Rivers Division(ERD), Bhubaneswar",21.28,86.3,0.0,,,,
055-mgd2lkn,Basantpur,Ganga,Ganga,Uttar Pradesh,BIJNOR,"Middle Ganga Division-II(MGD-II), Lucknow",29.10305555555556,78.09861111111111,202.0,,,211.32,
055-mgd5ptn,Paliganj,Sone,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.32138888888889,84.72305555555556,61.0,68.1,69.1,69.14,2021-08-03
056-CDBNG-T,HADIGE,Hemavathi,Cauvery,Karnataka,Hassan,"Cauvery Division, Bangaluru",13.012222222222222,75.73361111111112,0.0,,,,
056-LYDAGRA,NARSINGHGARH,Sonar,Ganga,Madhya Pradesh,DAMOH,"Lower Yamuna Division(LYD), Agra",24.008055555555558,79.40138888888889,0.0,335.1,336.1,,
056-MBDNEW,Garampani,Dhansiri (South),Brahmaputra,Assam,KARBI ANGLONG,"Upper Brahmaputra Division (UBD), Dibrugarh",26.411388888888887,93.89611111111113,100.0,,,107.705,2024-07-03
056-MDBURLA,Katghora,Hasdeo,Mahanadi,Chhattisgarh,KORBA,"Mahanadi Division(MD), Burla",22.491666666666667,82.53861111111111,309.0,,,312.98,2015-09-17
056-MGD-3VNS,VIJAYRAGHAVGARH,Katni,Ganga,Madhya Pradesh,KATNI,"Middle Ganga Division-III(MGD-III), Varanasi",23.969166666666663,80.6125,336.0,,,351.35,2024-08-04
056-MGD4PTN,Belsand,Bagmati,Ganga,Bihar,SITAMARHI,"Lower Ganga Division-I(LGD-I), Patna",26.41444444444444,85.4,50.0,58.25,59.25,60.75,2024-09-29
056-UYDDEL,Juddo Dam,Yamuna,Yamuna Basin,Uttarakhand,Dehradun,"Upper Yamuna Division(UYD), New Delhi",30.516666666666666,77.88333333333334,0.0,,,,
056-erdbwn,Narayanpuram Anicut,Nagavali,East flowing rivers between Mahanadi and Pennar,Andhra Pradesh,SRIKAKULAM,"Eastern Rivers Division(ERD), Bhubaneswar",18.485,83.80722222222222,0.0,,,,
056-hd chennai,AYALAMBEDU,Kosasthalaiyar,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Ranipet,"Hydrology Division(HD),Chennai",13.12861111111111,79.4786111111111,93.0,96.97,97.47,97.97,2021-11-21
056-mgd2lkn,Seohara,RAMGANGA,Ganga,Uttar Pradesh,BIJNOR,"Middle Ganga Division-II(MGD-II), Lucknow",29.23888888888889,78.65694444444445,211.0,,,217.12,
056-mgd5ptn,Masaurhi,Dhardha,Ganga,Bihar,PATNA,"Lower Ganga Division-II(LGD-II), Patna",25.301111111111112,85.0775,51.0,55.7,56.7,59.54,2025-07-18
057-CDBNG-T,MADIKERI,Cauvery,Cauvery,Karnataka,Kodagu,"Cauvery Division, Bangaluru",12.42611111111111,75.72944444444444,0.0,,,,
057-HGDDDN,Karnaprayag (A),Alaknanda,Ganga,Uttarakhand,Chamoli,"Himalayan Ganga Division,Haridwar",30.265,79.21444444444445,747.0,758.5,759.5,761.35,2021-06-19
057-LYDAGRA,KURDHANA,KEN,Ganga,Madhya Pradesh,CHHATARPUR,"Lower Yamuna Division(LYD), Agra",25.273055555555555,80.35166666666666,0.0,119.1,120.1,119.07,2022-08-23
057-MBDNEW,Teok,-,Brahmaputra,Assam,JORHAT,"Upper Brahmaputra Division (UBD), Dibrugarh",26.831666666666667,94.41638888888887,0.0,,,94.84,2023-08-08
057-MDBURLA,Boudh,Mahanadi,Mahanadi,Odisha,ANUGUL,"Mahanadi Division(MD), Burla",20.865,84.31555555555555,74.0,,,89.35,2022-08-16
057-MGD3VNS,Koilari,Banas,Ganga,Madhya Pradesh,SHAHDOL,"Middle Ganga Division-III(MGD-III), Varanasi",23.977777777777774,81.51333333333334,0.0,,,350.84,2024-08-04
057-MGD4PTN,Bairgania,Burhi Gandak,Ganga,Bihar,SITAMARHI,"Lower Ganga Division-I(LGD-I), Patna",26.67305555555556,85.24944444444445,64.0,69.72,70.72,72.22,2020-07-13
057-TDSURAT,SAGBARA,Tapi,Tapi,Gujarat,Narmada,"Executive Engineer, Tapi Division, Surat",21.54305555555556,73.795,0.0,,,,
057-UBDDIB,Dihingmukh,Buridehing,Brahmaputra,Assam,SIVSAGAR,"Upper Brahmaputra Division (UBD), Dibrugarh",27.255277777777778,94.73916666666666,88.0,,,99.63,2024-07-03
057-erdbwn,Getalsud Reservoir,Subarnarekha,Subernarekha,Jharkhand,RANCHI,"Eastern Rivers Division(ERD), Bhubaneswar",23.45,85.55,0.0,,,,
057-hd CHENNAI,NARIYAMPATTU,-,East flowing rivers between Pennar and Kanyakumari,Tamil Nadu,Vellore,"Hydrology Division(HD),Chennai",12.84777777777778,78.72111111111111,95.0,99.28,100.2,100.78,2021-11-20
057-mgd2lkn,Chupkoli,Kali,Ganga,Uttar Pradesh,Hapur,"Middle Ganga Division-II(MGD-II), Lucknow",28.690555555555555,77.84972222222221,200.0,,,205.06,
057-mgd5ptn,Maujampur,Ganga,Ganga,Bihar,BHOJPUR,"Lower Ganga Division-II(LGD-II), Patna",25.694166666666668,84.595,30.0,53.496,54.496,55.5,2019-09-23
058-CDBNG-T,SRINGERI,Tunga,Krishna,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.429444444444444,75.25861111111111,0.0,,,,
058-HGDDDN,Shukratal,Banganga,Ganga,Uttar Pradesh,MUZAFFARNAGAR,"Himalayan Ganga Division,Haridwar",29.49127777777778,77.99008333333333,219.0,225.5,226.5,227.9,2013-06-18
058-LYDAGRA,PAILANI DERA,KEN,Ganga,Uttar Pradesh,BANDA,"Lower Yamuna Division(LYD), Agra",25.77638888888889,80.42166666666667,81.0,99.0,100.0,104.45,2019-09-20
058-MBDNEW,Krishnai,Krishnai,Brahmaputra,Assam,GOALPARA,"Middle Brahmaputra Division (MBD), Guwahati",26.02722222222222,90.66944444444444,0.0,,,48.35,2024-06-20
058-MDBURLA,Padampur,Ong,Mahanadi,Odisha,BARGARH,"Mahanadi Division(MD), Burla",21.015833333333333,83.10305555555556,168.5,,,179.24,2020-08-28
058-MGD4PTN,Lakhoura,Burhi Gandak,Ganga,Bihar,PURBA CHAMPARAN,"Lower Ganga Division-I(LGD-I), Patna",26.720555555555556,84.97222222222223,55.0,61.75,62.75,64.25,2020-07-29
058-TDSURAT,VELDA,Tapi,Tapi,Gujarat,Surat,"Executive Engineer, Tapi Division, Surat",21.479166666666664,74.14361111111111,106.0,,,110.0,2019-08-09
058-UBDDIB,Doimukh,Dikrong,Brahmaputra,Arunachal Pradesh,PAPUM PARE,"Upper Brahmaputra Division (UBD), Dibrugarh",27.13833333333333,93.75194444444443,112.0,,,122.5,2024-04-01
058-erdbwn,Galudih Barrage,Subarnarekha,Subernarekha,Jharkhand,PASHCHIMI SINGHBHUM,"Eastern Rivers Division(ERD), Bhubaneswar",22.645,86.3963888888889,0.0,,,101.25,
058-mgd2lkn,Suyalbari,Kosi,Ganga,Uttarakhand,Nainital,"Middle Ganga Division-II(MGD-II), Lucknow",29.540000000000003,79.55333333333333,992.0,996.0,997.0,1005.4,
058-mgd5ptn,Jamui,Kiul,Ganga,Bihar,JAMUI,"Lower Ganga Division-II(LGD-II), Patna",24.960277777777776,86.23833333333333,65.0,68.0,69.0,69.61,2019-09-30
059-CDBNG-T,TIRTHAHALLI,Tunga,Krishna,Karnataka,Shivamogga,"Cauvery Division, Bangaluru",13.691944444444443,75.24833333333333,0.0,,,,
059-LYDAGRA,KARWI,Paisuni,Ganga,Uttar Pradesh,CHITRAKOOT,"Lower Yamuna Division(LYD), Agra",25.22111111111111,80.9113888888889,117.0,,,139.93,2019-10-03
059-MBDNEW,Biswanath Ghat,Brahmaputra,Brahmaputra,Assam,Biswanath,"Upper Brahmaputra Division (UBD), Dibrugarh",26.658055555555556,93.17083333333332,60.0,,,71.53,2024-07-09
059-MDBURLA,Arampur,-,Mahanadi,Odisha,ANUGUL,"Mahanadi Division(MD), Burla",20.809166666666663,84.61333333333333,121.0,,,131.66,2006-08-12
059-MGD4PTN,Madhuban,Burhi Gandak,Ganga,Bihar,PURBA CHAMPARAN,"Lower Ganga Division-I(LGD-I), Patna",26.446944444444444,85.14111111111112,51.0,59.19,60.19,61.69,2019-07-15
059-UBDDIB,Pagoda,Lohit,Brahmaputra,Arunachal Pradesh,Namsai,"Upper Brahmaputra Division (UBD), Dibrugarh",27.773333333333333,95.97583333333334,140.0,,,148.81,2024-07-01
059-mgd2lkn,Pilibhit,Deoha,Ganga,Uttar Pradesh,PILIBHIT,"Middle Ganga Division-II(MGD-II), Lucknow",28.61805555555556,79.79166666666667,172.0,,,184.1,
059-mgd5ptn,Nardiganj,Ganga,Ganga,Bihar,NAWADA,"Lower Ganga Division-II(LGD-II), Patna",24.941111111111116,85.42750000000001,73.0,78.0,79.0,80.32,
060-CDBNG-T,KOPPA,Bhadra,Krishna,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.53472222222222,75.04916666666666,0.0,,,,
060-LYDAGRA,MARKA,Yamuna,Ganga,Uttar Pradesh,BANDA,"Lower Yamuna Division(LYD), Agra",25.6875,80.85111111111111,0.0,99.0,100.0,102.95,2019-09-20
060-MBDNEW,Langrimukh,Kopili,Brahmaputra,Assam,Dima Hasao,"Middle Brahmaputra Division (MBD), Guwahati",25.75777777777778,92.12444444444444,0.0,,,76.78,2022-06-17
060-MDBURLA,KALMA,Mahanadi,Mahanadi,Chhattisgarh,JANJGIR - CHAMPA,"Mahanadi Division(MD), Burla",21.69472222222222,83.27777777777777,190.0,,,202.43,2020-08-29
060-MGD4PTN,Chintawanpur,Burhi Gandak,Ganga,Bihar,PURBA CHAMPARAN,"Lower Ganga Division-I(LGD-I), Patna",26.56194444444445,85.05583333333333,53.0,60.45,61.45,62.95,2021-07-07
060-UBDDIB,BALIJAGAON,Buridehing,Brahmaputra,Assam,DIBRUGARH,"Upper Brahmaputra Division (UBD), Dibrugarh",27.35388888888889,95.18722222222225,102.0,,,114.01,2024-07-02
060-erdbwn,Mathani Road Bridge,Jalka,Subernarekha,Odisha,Baleshwar,"Eastern Rivers Division(ERD), Bhubaneswar",21.66,87.06,0.0,6.0,6.5,7.31,2021-09-22
060-mgd2lkn,Maholi,Kathna,Ganga,Uttar Pradesh,SITAPUR,"Middle Ganga Division-II(MGD-II), Lucknow",27.658055555555556,80.46472222222222,128.0,131.8,132.8,139.08,
060-mgd5ptn,Jehanabad,Dhardha,Ganga,Bihar,JEHANABAD,"Lower Ganga Division-II(LGD-II), Patna",25.209444444444443,84.98336111111111,56.0,63.0,64.0,64.63,2019-10-02
061-CDBNG-T,BALEHONNUR,Bhadra,Krishna,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.351388888888888,75.4713888888889,0.0,,,,
061-ERDBWN,Rengali Reservoir,Brahmani,Brahmani and Baitarni,Odisha,ANUGUL,"Eastern Rivers Division(ERD), Bhubaneswar",21.28,85.03,0.0,,,,
061-LYDAGRA,LAMYARI,Baghain,Ganga,Uttar Pradesh,CHITRAKOOT,"Lower Yamuna Division(LYD), Agra",25.48222222222222,80.99583333333334,82.0,94.5,95.5,94.8,2022-08-28
061-MBDNEW,Gahampai,Kopili,Brahmaputra,Assam,Dima Hasao,"Middle Brahmaputra Division (MBD), Guwahati",25.804166666666667,92.93916666666668,0.0,,,81.0,2022-06-17
061-MGD4PTN,GANDAK BARRAGE,Gandak,Ganga,Bihar,PASHCHIM CHAMPARAN,"Lower Ganga Division-I(LGD-I), Patna",27.43,83.9,0.0,,,,
061-TDSURAT,KHOLWAD(KATHORE),Tapi,Tapi,Gujarat,Surat,"Executive Engineer, Tapi Division, Surat",21.284722222222225,72.95055555555555,0.0,,,13.02,2023-09-18
061-UBDDIB,JAGUNGHAT,Buridehing,Brahmaputra,Assam,TINSUKIA,"Upper Brahmaputra Division (UBD), Dibrugarh",27.39638888888889,95.88694444444444,144.0,,,152.6,2024-07-01
061-mgd2lkn,Sitarganj,Deoha,Ganga,Uttarakhand,UDHAM SINGH NAGAR,"Middle Ganga Division-II(MGD-II), Lucknow",29.041666666666668,79.76638888888888,217.0,,,223.71,2024-07-08
061-mgd5ptn,Nawada,Ganga,Ganga,Bihar,NAWADA,"Lower Ganga Division-II(LGD-II), Patna",24.883888888888887,85.55027777777778,80.0,85.0,86.0,86.55,
062-CDBNG-T,NARASIMHARAJAPURA,Bhadra,Krishna,Karnataka,Chikkamagaluru,"Cauvery Division, Bangaluru",13.607777777777777,75.50861111111111,0.0,,,,
062-HGDDDN,Tehri Dam,Bhagirathi,Ganga,Uttarakhand,Tehri Garhwal,"Himalayan Ganga Division,Haridwar",30.37777777777778,78.47777777777777,0.0,,,830.0,2021-09-24
062-LYDAGRA,SARDHUA,Paisuni,Ganga,Uttar Pradesh,CHITRAKOOT,"Lower Yamuna Division(LYD), Agra",25.43055555555556,81.08361111111111,0.0,88.0,89.0,91.42,2022-08-28
062-MBDNEW,Mojowari,Kopili,Brahmaputra,Assam,Dima Hasao,"Middle Brahmaputra Division (MBD), Guwahati",25.540000000000003,92.985,0.0,,,118.5,2022-05-16
062-MGD4PTN,KOSI BARRAGE,Kosi,Ganga,Bihar,SUPAUL,"Lower Ganga Division-I(LGD-I), Patna",26.52,86.92,0.0,,,,
062-UBDDIB,GUTANG,Dibru,Brahmaputra,Assam,TINSUKIA,"Upper Brahmaputra Division (UBD), Dibrugarh",27.572777777777777,95.36861111111112,105.0,,,117.51,2024-07-01
062-erdbwn,Gopiballavpur,Subarnarekha,Subernarekha,West Bengal,MEDINIPUR,"Eastern Rivers Division(ERD), Bhubaneswar",22.21972222222222,86.90472222222223,30.5,,,38.15,2015-07-28
062-mgd2lkn,Dulha Dhakia,Deoha,Ganga,Uttar Pradesh,Shahjhanpur,"Middle Ganga Division-II(MGD-II), Lucknow",28.00888888888889,79.79638888888888,140.0,,,151.872,
062-mgd5ptn,Hisua,Ganga,Ganga,Bihar,NAWADA,"Lower Ganga Division-II(LGD-II), Patna",24.849722222222223,85.4675,83.0,87.83,88.83,89.43,
063-LYDAGRA,LAHCHURAGHAT,Dhasan,Ganga,Uttar Pradesh,JHANSI,"Lower Yamuna Division(LYD), Agra",25.33305555555556,79.28055555555555,0.0,,,176.71,2024-09-12
063-MBDNEW,Bakalighat,-,Brahmaputra,Assam,KARBI ANGLONG,"Middle Brahmaputra Division (MBD), Guwahati",26.05388888888889,93.18111111111112,0.0,,,98.15,2019-08-04
063-UBDDIB,CHOWKHAMGHAT,Lohit,Brahmaputra,Arunachal Pradesh,LOHIT,"Upper Brahmaputra Division (UBD), Dibrugarh",27.84777777777777,96.02833333333334,150.0,,,161.74,2024-06-30
063-mgd5ptn,Dobhi,Phalgu,Ganga,Bihar,GAYA,"Lower Ganga Division-II(LGD-II), Patna",24.530277777777776,84.91694444444445,143.0,146.6,147.6,148.02,2019-09-29
064-LYDAGRA,BARCHA,Baghain,Ganga,Uttar Pradesh,BANDA,"Lower Yamuna Division(LYD), Agra",25.139444444444443,80.47833333333334,116.0,126.7,127.7,129.4,2019-08-22
